RecordedDate,tweet1,hashtag1_1,hashtag1_2,hashtag1_3,hashtag1_4,hashtag1_5,hashtag1_6,hashtag1_7,hashtag1_8,hashtag1_9,hashtag1_10,tweet2,hashtag2_1,hashtag2_2,hashtag2_3,hashtag2_4,hashtag2_5,hashtag2_6,hashtag2_7,hashtag2_8,hashtag2_9,hashtag2_10,random ID
4/17/2024 11:03,The earthquake that caused the Fukishima nuclear disaster in 2011 was devastating to Japan and effected the world. ,#Tsunami,#Earthquake,#Nuclear,#Devistation,#Disaster,#NaturalDisaster,#Heartbreaking,#DaiichiNuclearPowerPlant,#2011,#RadioactiveIsotopess,The Fukushima nuclear disaster in 2011 was devastating. The earthquake that caused a tsunami destroyed lives and spilled radioactive waste into the sea. ,#nucleardisaster,#tsunami,#radioactive,#devastating,#naturaldisaster,#radiation,#earthquake,#heartbreaking,#2011,#nuclearpowerplant,27452
4/17/2024 11:12,"It's been over 13 years since the Fukushima disaster - a powerful earthquake, tsunami, and nuclear crisis shook Japan. Let's remember the lives lost, the communities displaced, and the urgent need for global nuclear safety. #Fukushima #NuclearSafety",#NuclearDisaster, #Earthquake,#Tsunami,#RadiationImpact,#DisplacementCrisis,#WorldEvents,#Tragic,#Humanity,#Healing,#Hope,"Its been more than 13 years since the Fukushima disaster - a powerful earthquake, tsunami, and nuclear crisis shook Japan. Let's remember the lives lost, communities displaced, and the urgent need for global nuclear safety. #Fukushima #NuclearSafety",#NuclearSafety,#Earthquake,#Tsunami,#AlwaysRemember,#NeverForget,#DayofMourning,#GlobalSafety,#NuclearDisaster,#RenewableEnergy,#DisasterPreparedness,50294
4/17/2024 11:16,The Fukushima incident cause so much pain throughout Japan. ,#saveenergy,#love,JapanStrong,#2011 Earthquake,#PrayersUp,#NuclearIncident ,#Donate,#TōhokuEarthquake,#DaiichiPowerPlant,#StayStrong,The Tsunami that hit Japan was devastating. But to hear and to watch it been covered on the news about it made me hurt the most. The Fukushima Nuclear meltdown was another blow to Japan that I pray never happens again.,#StayStrong2011,#Donate,#PrayersUP,#TsunamiDisaster2011,#Earthquake2011,#LoveforAll,#LivelongFukushima2011,#JapanTsunami2011,#Fukushimadisaster ,#NuclearIncident2011,28310
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
