id,random ID,ResponseType,TrialNumber,Response,Group,Points,prev_response,partner_id,partner_prev_response,partner_response,old_decisiontype,BC,DecisionType,Identifier,Content,Size,Structure,Run
73,34737.0,hashtag,27,helpout,48.0,0.0,savethem,72.0,,alleyesonjapan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
73,34737.0,hashtag,28,tsunamiawareness,28.0,0.0,helpout,,alleyesonjapan,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
73,34737.0,hashtag,29,research,25.0,0.0,tsunamiawareness,,,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
73,34737.0,hashtag,30,kids,39.0,0.0,research,,,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
73,34737.0,hashtag,31,anythinghelps,49.0,0.0,kids,72.0,,publichealthcrisis,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
73,34737.0,hashtag,32,healthcare,28.0,0.0,anythinghelps,,publichealthcrisis,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
73,34737.0,hashtag,34,planahead,42.0,0.0,healthcare,,,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
73,34737.0,hashtag,35,whynow,35.0,0.0,planahead,,,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
73,34737.0,hashtag,38,danger,39.0,0.0,whynow,71.0,,hugewaves,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
73,34737.0,hashtag,39,flood,24.0,0.0,danger,,hugewaves,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
73,34737.0,hashtag,40,saveoursouls,8.0,0.0,flood,71.0,,tsunami,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
74,72086.0,hashtag,15,nuclear,8.0,0.0,nan,,,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
74,72086.0,hashtag,16,disaster,37.0,0.0,nuclear,72.0,,resilience,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
74,72086.0,hashtag,17,radiation,1.0,0.0,disaster,72.0,resilience,prevention,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
74,72086.0,hashtag,18,displacement,34.0,0.0,radiation,,prevention,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
74,72086.0,hashtag,20,earthquake,35.0,0.0,displacement,,,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
74,72086.0,hashtag,23,tsunami,23.0,0.0,earthquake,,,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
74,72086.0,hashtag,25,recovery,18.0,0.0,tsunami,,,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
74,72086.0,hashtag,27,ocean,49.0,0.0,recovery,,,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
74,72086.0,hashtag,28,disease,29.0,0.0,ocean,,,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
74,72086.0,hashtag,31,pollution,50.0,0.0,disease,,,nan,NEW,B,BN,h100s1,Hashtag,100,Spatial,1
0,52033.0,hashtag,1,disaster,1.0,0.0,nan,,,nan,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,2,crisis,1.0,0.0,disaster,,,nan,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,3,nuclear,1.0,0.0,crisis,,,nan,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,4,emotional,1.0,0.0,nuclear,91.0,,nuclearpowerplant,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,5,death,1.0,0.0,emotional,83.0,nuclearpowerplant,electrictotsunami,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,6,toxic,1.0,0.0,death,82.0,electrictotsunami,tsunami,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,7,tsunami,1.0,0.0,toxic,81.0,tsunami,setsuden,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,8,nuclear,1.0,0.0,tsunami,77.0,setsuden,naturaldisaster,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,9,water,1.0,0.0,nuclear,75.0,naturaldisaster,nuclear,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,10,tsunami,1.0,0.0,water,74.0,nuclear,nuclear,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,11,nuclear,1.0,0.0,tsunami,73.0,nuclear,disaster,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,12,nuclear,1.0,0.0,nuclear,71.0,disaster,naturaldisaster,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,13,water,1.0,0.0,nuclear,70.0,naturaldisaster,thyroidcancer,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,14,cancer,1.0,0.0,water,69.0,thyroidcancer,earthquake,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,15,nuclear,1.0,0.0,cancer,67.0,earthquake,blue,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,16,tsunami,1.0,0.0,nuclear,66.0,blue,nuclear,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,17,nuclear,1.0,0.0,tsunami,65.0,nuclear,wave,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,18,cancer,1.0,0.0,nuclear,63.0,wave,tsunami,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,19,death,1.0,0.0,cancer,62.0,tsunami,naturaldisaster,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,20,nuclear,1.0,0.0,death,53.0,naturaldisaster,thyroid,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,21,cancer,1.0,0.0,nuclear,51.0,thyroid,tsunami,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,22,death,1.0,0.0,cancer,50.0,tsunami,nuclearenergy,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,23,nuclear,1.0,0.0,death,49.0,nuclearenergy,tsunami,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,24,tsunami,1.0,0.0,nuclear,43.0,tsunami,disasterjapan,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,25,tsunami,1.0,0.0,tsunami,42.0,disasterjapan,earthquake,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,26,disaster,1.0,0.0,tsunami,41.0,earthquake,earthquake,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,27,earthquake,1.0,0.0,disaster,39.0,earthquake,nuclaer,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,28,nuclear,1.0,1.0,earthquake,38.0,nuclaer,nuclear,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,29,tsunami,1.0,0.0,nuclear,37.0,nuclear,earthquake,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,30,disaster,1.0,1.0,tsunami,35.0,earthquake,disaster,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,31,death,1.0,0.0,disaster,34.0,disaster,disaster,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,32,disaster,1.0,0.0,death,33.0,disaster,nuclear,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,33,nuclear,1.0,0.0,disaster,31.0,nuclear,earthquake,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,34,earthquake,1.0,0.0,nuclear,19.0,earthquake,nuclear,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,35,nuclear,1.0,0.0,earthquake,,nuclear,nan,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,36,nucluear,1.0,0.0,nuclear,17.0,,nuclear,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,37,nuclear,1.0,0.0,nucluear,,nuclear,nan,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,38,nuclear,1.0,1.0,nuclear,11.0,,nuclear,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,39,nuclear,1.0,0.0,nuclear,10.0,nuclear,loser,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
0,52033.0,hashtag,40,nuclear,1.0,0.0,nuclear,9.0,loser,earthquake,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,1,nucleardisaster,2.0,0.0,nan,,,nan,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,2,energypolicy,2.0,0.0,nucleardisaster,,,nan,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,3,nuclear_disaster,2.0,0.0,energypolicy,,,nan,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,4,setsuden,2.0,0.0,nuclear_disaster,90.0,,march11,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,5,tsunami,2.0,0.0,setsuden,82.0,march11,pacificocean,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,6,daiichinuclearpowerplant,2.0,0.0,tsunami,83.0,pacificocean,ripjapanesliveslost,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,7,thoku_earthquake,2.0,0.0,daiichinuclearpowerplant,80.0,ripjapanesliveslost,hugequake,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,8,earthquake,2.0,0.0,thoku_earthquake,76.0,hugequake,radioactive,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,9,march_11_2011,2.0,0.0,earthquake,74.0,radioactive,nuclear,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,10,radioactive,2.0,0.0,march_11_2011,75.0,nuclear,nuclear,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,11,power_plant,2.0,0.0,radioactive,72.0,nuclear,ocean,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,12,pacific_ocean,2.0,0.0,power_plant,70.0,ocean,isotopes,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,13,isotopes,2.0,0.0,pacific_ocean,71.0,isotopes,naturaldisaster,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,14,daiichi_reactors,2.0,0.0,isotopes,68.0,naturaldisaster,nuclear,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,15,nucleardisaster,2.0,0.0,daiichi_reactors,66.0,nuclear,tsunami,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,16,radioactive,2.0,0.0,nucleardisaster,67.0,tsunami,power,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,17,nuclear_plant,2.0,0.0,radioactive,64.0,power,disaster,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,18,nuclear_disaster,2.0,0.0,nuclear_plant,62.0,disaster,naturaldisaster,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,19,nucleardisaster,2.0,0.0,nuclear_disaster,63.0,naturaldisaster,cancer,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,20,radiationcancer,2.0,0.0,nucleardisaster,52.0,cancer,nuclear,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,21,nuclear,2.0,0.0,radiationcancer,50.0,nuclear,tsunami,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,22,nucleardisaster,2.0,0.0,nuclear,51.0,tsunami,disease,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,23,nucleardisease,2.0,0.0,nucleardisaster,48.0,disease,earthquake,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,24,nucleardisaster,2.0,0.0,nucleardisease,42.0,earthquake,earthquake,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,25,earthquake,2.0,0.0,nucleardisaster,43.0,earthquake,tsunami,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,26,earthquake,2.0,0.0,earthquake,40.0,tsunami,cancer,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,27,earthquake,2.0,0.0,earthquake,38.0,cancer,disaster,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,28,earthquake,2.0,0.0,earthquake,39.0,disaster,nuclear,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,29,earthquake,2.0,1.0,earthquake,36.0,nuclear,earthquake,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,30,earthquake,2.0,0.0,earthquake,34.0,earthquake,disaster,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,31,earthquake,2.0,0.0,earthquake,35.0,disaster,disaster,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,32,earthquake,2.0,0.0,earthquake,,disaster,nan,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,33,earthquake,2.0,0.0,earthquake,,,nan,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,34,earthquake,2.0,0.0,earthquake,,,nan,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,35,earthquake,2.0,0.0,earthquake,19.0,,tsunami,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,36,earthquake,2.0,1.0,earthquake,16.0,tsunami,earthquake,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,37,earthquake,2.0,0.0,earthquake,14.0,earthquake,nuclear,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,38,earthquake,2.0,0.0,earthquake,10.0,nuclear,nuclear,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,39,earthquake,2.0,0.0,earthquake,11.0,nuclear,nuclear,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
1,86895.0,hashtag,40,earthquake,2.0,0.0,earthquake,8.0,nuclear,done,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,1,earthquake,3.0,0.0,nan,,,nan,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,2,earthquake,3.0,0.0,earthquake,,,nan,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,3,tsunami,3.0,0.0,earthquake,,,nan,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,5,nuclear,3.0,0.0,tsunami,81.0,,tsunami,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,6,earthquake,3.0,0.0,nuclear,80.0,tsunami,disaster,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,7,earthquake,3.0,0.0,earthquake,83.0,disaster,fukushimatsunami,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,8,earthquake,3.0,0.0,earthquake,79.0,fukushimatsunami,tsunami,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,9,tsunami,3.0,1.0,earthquake,73.0,tsunami,tsunami,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,10,tsunami,3.0,0.0,tsunami,72.0,tsunami,ocean,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,11,tsunami,3.0,0.0,tsunami,75.0,ocean,nuclear,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,12,radiation,3.0,0.0,tsunami,69.0,nuclear,earthquake,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,13,tsunami,3.0,0.0,radiation,68.0,earthquake,nucleardisaster,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,14,radiation,3.0,0.0,tsunami,71.0,nucleardisaster,nucleardisaster,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,15,nucleardisaster,3.0,0.0,radiation,65.0,nucleardisaster,tsunami,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,16,naturaldisaster,3.0,0.0,nucleardisaster,64.0,tsunami,tsunami,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,17,tsunami,3.0,0.0,naturaldisaster,67.0,tsunami,energy,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,18,tsunami,3.0,0.0,tsunami,61.0,energy,nuclear,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,19,nucleardisaster,3.0,0.0,tsunami,60.0,nuclear,nuclear,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,20,nucleardisaster,3.0,0.0,nucleardisaster,55.0,nuclear,earthquake,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,21,nucleardisaster,3.0,0.0,nucleardisaster,49.0,earthquake,tsunami,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,22,nextoneisearthquake,3.0,0.0,nucleardisaster,48.0,tsunami,nuclear,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,23,earthquake,3.0,0.0,nextoneisearthquake,51.0,nuclear,nuclearwaste,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,24,radiation,3.0,0.0,earthquake,41.0,nuclearwaste,earthquake,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,25,earthquake,3.0,0.0,radiation,40.0,earthquake,cancer,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,26,earthquake,3.0,0.0,earthquake,43.0,cancer,tsunamijapan,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,27,earthquake,3.0,1.0,earthquake,37.0,tsunamijapan,earthquake,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,28,tsunami,3.0,0.0,earthquake,36.0,earthquake,earthquake,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,29,earthquake,3.0,0.0,tsunami,39.0,earthquake,nuclear,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,30,nuclear,3.0,0.0,earthquake,33.0,nuclear,earthquake,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,31,earthquake,3.0,0.0,nuclear,,earthquake,nan,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,32,earthquake,3.0,0.0,earthquake,35.0,,disaster,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,33,nuclear,3.0,1.0,earthquake,29.0,disaster,nuclear,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,34,tsunami,3.0,0.0,nuclear,17.0,nuclear,earthquake,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,35,earthquake,3.0,0.0,tsunami,16.0,earthquake,tsunami,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,36,nuclear,3.0,0.0,earthquake,19.0,tsunami,earthquake,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,37,earthquake,3.0,0.0,nuclear,13.0,earthquake,nuclear,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,38,earthquake,3.0,0.0,earthquake,9.0,nuclear,nuclear,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,39,nuclear,3.0,1.0,earthquake,8.0,nuclear,nuclear,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
2,61127.0,hashtag,40,nuclear,3.0,1.0,nuclear,11.0,nuclear,nuclear,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,1,nucleardisaster,4.0,0.0,nan,,,nan,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,2,earthquake,4.0,0.0,nucleardisaster,,,nan,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,3,earthquake,4.0,0.0,earthquake,,,nan,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,4,earthquake,4.0,0.0,earthquake,88.0,,suffering,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,5,suffering,4.0,0.0,earthquake,80.0,suffering,japanearthquake,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,6,earthquake,4.0,0.0,suffering,81.0,japanearthquake,nuclearwaste,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,7,nuclearwaste,4.0,0.0,earthquake,82.0,nuclearwaste,electricityconservation,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,8,earthquake,4.0,0.0,nuclearwaste,78.0,electricityconservation,nucleardisaster,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,9,nucleardisaster,4.0,0.0,earthquake,72.0,nucleardisaster,ocean,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,10,nucleardisaster,4.0,0.0,nucleardisaster,73.0,ocean,natural,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,11,earthquake,4.0,0.0,nucleardisaster,74.0,natural,nuclear,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,12,nuclear,4.0,0.0,earthquake,68.0,nuclear,japannucleardisaster,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,13,japaneseearthquake,4.0,0.0,nuclear,69.0,japannucleardisaster,death,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,14,tragedy,4.0,0.0,japaneseearthquake,70.0,death,tsunami,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,15,earthquake,4.0,0.0,tragedy,64.0,tsunami,tsunami,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,16,tsunami,4.0,1.0,earthquake,65.0,tsunami,tsunami,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,17,tsunami,4.0,1.0,tsunami,66.0,tsunami,tsunami,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,18,tsunami,4.0,0.0,tsunami,60.0,tsunami,nuclear,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,19,nuclear,4.0,0.0,tsunami,61.0,nuclear,tsunami,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,20,nuclear,4.0,0.0,nuclear,54.0,tsunami,earthquake,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,21,nuclear,4.0,1.0,nuclear,48.0,earthquake,nuclear,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,22,tsunami,4.0,1.0,nuclear,49.0,nuclear,tsunami,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,23,tsunami,4.0,0.0,tsunami,50.0,tsunami,disaster,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,24,tsunami,4.0,0.0,tsunami,40.0,disaster,cancer,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,25,tsunami,4.0,0.0,tsunami,41.0,cancer,earthquake,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,26,earthquake,4.0,0.0,tsunami,42.0,earthquake,tsunami,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,27,earthquake,4.0,0.0,earthquake,36.0,tsunami,radiation,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,28,earthquake,4.0,1.0,earthquake,37.0,radiation,earthquake,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,29,earthquake,4.0,0.0,earthquake,38.0,earthquake,disaster,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,30,disaster,4.0,0.0,earthquake,,disaster,nan,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,31,earthquake,4.0,0.0,disaster,33.0,,disaster,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,32,earthquake,4.0,1.0,earthquake,34.0,disaster,earthquake,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,33,earthquake,4.0,0.0,earthquake,28.0,earthquake,nuclear,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,34,nuclear,4.0,1.0,earthquake,16.0,nuclear,nuclear,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,35,nuclear,4.0,0.0,nuclear,17.0,nuclear,tsunami,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,36,tsunami,4.0,0.0,nuclear,,tsunami,nan,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,37,earthquake,4.0,1.0,tsunami,12.0,,earthquake,NEW,C,EC,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,38,earthquake,4.0,0.0,earthquake,8.0,earthquake,nuclear,RP,C,RP,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,39,earthquake,4.0,1.0,earthquake,9.0,nuclear,earthquake,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
3,83224.0,hashtag,40,earthquake,4.0,0.0,earthquake,10.0,earthquake,finallydonewithu,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
4,99231.0,hashtag,1,fukushimanucleardisaster,5.0,0.0,nan,95.0,,nuclearwaste,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
4,99231.0,hashtag,2,fukushimanucleardisaster,5.0,0.0,fukushimanucleardisaster,94.0,nuclearwaste,earthquake,RS,C,RS,h100h1,Hashtag,100,Homogeneous,1
4,99231.0,hashtag,3,nucleardisater,5.0,0.0,fukushimanucleardisaster,93.0,earthquake,who,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
4,99231.0,hashtag,4,nucleardisaster,5.0,0.0,nucleardisater,87.0,who,nuclear,NEW,B,BN,h100h1,Hashtag,100,Homogeneous,1
