,alpha,entropy_dist,bn_dist,ec_dist,rs_dist,rp_dist
75,7.5,0.4800932958142414,2.327136733814995,1.7050958673666319,1.7575616187164693,1.0621406936396702
76,7.6000000000000005,0.49340599533999885,2.292093572981076,1.6859497758276434,1.7876601024150005,1.0939403149407927
77,7.7,0.4798075326746195,2.2965472689869713,1.7207697739838212,1.7624900283434555,1.0712252543834393
78,7.800000000000001,0.4853464087450273,2.278970202917397,1.7055501763088778,1.8050166508174394,1.072824217943888
79,7.9,0.48961279616963227,2.2791042403512956,1.7021364976672422,1.7813739952478849,1.087518422316367
80,8.0,0.48547614978294956,2.260945321737231,1.703653815504228,1.8072809898292692,1.0840168778324584
81,8.1,0.48404010398394914,2.2529644725623217,1.7042101044421647,1.8051635997463,1.0883158403077848
82,8.200000000000001,0.4759809549287023,2.236577561674057,1.718163009098421,1.8023805931291448,1.0935478832910812
83,8.3,0.47794605739531326,2.2232788118813707,1.7110973633615072,1.8193369365738594,1.1029925443258037
84,8.4,0.48772853517965076,2.187746139079505,1.6976577050672605,1.8386619816868537,1.1403624227528089
85,8.5,0.4812077418229848,2.1924528820308193,1.71336699779293,1.8216942978453,1.1257795444168752
86,8.6,0.4831905198133929,2.176590145817929,1.706653418097809,1.8390401859573315,1.131991575026582
87,8.700000000000001,0.4746518355250464,2.1773848118669776,1.720668377486911,1.8291887309619816,1.1216954756715687
88,8.8,0.47484386442004556,2.154412380536363,1.7068966848180929,1.8644650104861973,1.1392018411647333
89,8.9,0.47506063609776294,2.137332003336401,1.7184150995451555,1.8630659727582624,1.1432773444802555
90,9.0,0.469025800540915,2.143649461226776,1.7249633308946881,1.8496685508988124,1.135530411968776
91,9.1,0.4769048862325941,2.1146632269139967,1.7151680328326675,1.8729956479013008,1.1594888087133446
92,9.200000000000001,0.47105221253796425,2.116179066133333,1.7140920795606136,1.8833735023049882,1.1500096265232762
93,9.3,0.4818355838697412,2.097175400634743,1.7124756080728496,1.8851720237199916,1.1750542263280808
94,9.4,0.47825093666363544,2.0916799788274854,1.7271932242416823,1.8856290857011353,1.1590451472558212
95,9.5,0.4718364957022908,2.0946859170304837,1.7369881199874162,1.8665557357697242,1.1535822799798758
96,9.600000000000001,0.47545488549957726,2.0693672590365337,1.7223377795926484,1.9019680989608205,1.1710208184641173
97,9.700000000000001,0.46724760263861415,2.070665762675063,1.7418966864775531,1.867062472631941,1.172136727704782
98,9.8,0.47429476900342343,2.045189770356484,1.7364672300730783,1.9051886266120308,1.1841211701632184
99,9.9,0.4667961297352086,2.0465720368330613,1.742344508272282,1.8973303270787958,1.1755143347913668
100,10.0,0.47769650439001066,2.0255820652816894,1.7228253820097679,1.9214007412644054,1.2009295466969987
